Date,btc_market_price,btc_total_bitcoins,btc_trade_volume,btc_avg_block_size,btc_median_confirmation_time,btc_hash_rate,btc_transaction_fees,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_output_volume,btc_estimated_transaction_volume,target_t7
2012-02-04,6.0,8268450.0,124826.3376,0.0213869878049,11.6333333333,11.2475539763,8.85793127,6.48255890483,12959.0,7597.0,398931.841246,136722.0,6.0
2012-02-05,5.9625,8275250.0,689414.3168,0.0216513308824,16.4833333333,9.32723988282,4.45615015,6.13193016929,11232.0,6616.0,347978.207919,110844.0,5.85
2012-02-06,5.79,8282650.0,503908.365,0.0196650540541,12.7333333333,10.1502316372,4.48191176,6.59525538462,10914.0,6500.0,312114.628591,118829.0,5.72
2012-02-07,5.70999,8289800.0,414041.698,0.0199843846154,13.8666666667,9.8073184062,5.50077725,6.00896873805,10983.0,6799.0,335635.540588,113991.0,5.6
2012-02-08,5.8494,8296400.0,1349405.9268,0.021974030303,15.6833333333,9.05290929803,4.40704453,5.8361440701,11209.0,6619.0,302182.065236,102272.0,4.88
2012-02-09,5.8,8303600.0,523518.0075,0.0238502361111,13.2166666667,9.87590105239,5.95689282,5.7568535611,11806.0,7259.0,275427.677936,92417.0,4.73368
2012-02-10,5.92525,8310950.0,237567.118,0.0249955238095,10.5666666667,10.081648991,7.26552646,5.04421016547,12310.0,8642.0,300669.729039,91333.0,4.76998
2012-02-11,6.0,8317850.0,403924.572,0.0254366521739,12.6,9.46440517521,4.07907004,5.4333683106,12079.0,7624.0,364050.07961,103158.0,4.49675
2012-02-12,5.85,8325850.0,465510.024,0.02026495,10.95,10.9732233915,3.47829872,6.32242403781,11301.0,7405.0,444742.958455,141274.0,4.33333
2012-02-13,5.72,8333200.0,913983.8802,0.0236193129252,10.8333333333,10.081648991,4.81346772,5.59820069204,12245.0,7514.0,336255.743845,136595.0,4.52
2012-02-14,5.6,8340000.0,1406287.047,0.0327553308824,9.61666666667,9.32723988282,6.96051344,3.92519052523,14695.0,9710.0,1272718.18989,381705.0,4.4354
2012-02-15,4.88,8347100.0,745895.365,0.028757084507,12.15,9.73873576,15.26703072,3.65063610556,14215.0,9511.0,1218761.58909,429552.0,4.54
2012-02-16,4.73368,8353550.0,701888.4785,0.0339984573643,12.7333333333,8.84716135944,9.73008108,3.29257367219,14299.0,9286.0,1710441.06074,274715.0,4.92481
2012-02-17,4.76998,8360650.0,611815.441,0.0221596549296,13.3166666667,9.73873576,3.53606055,4.75325027217,11991.0,7128.0,1128149.13802,188725.0,5.19778
2012-02-18,4.49675,8369400.0,303814.2576,0.0163119771429,12.0833333333,12.0019630845,3.79084356,5.8957538571,11605.0,6676.0,668757.37948,117067.0,5.07
2012-02-19,4.33333,8377250.0,274752.7425,0.0159931146497,12.3833333333,10.7413680221,2.44848079,5.73589129467,10536.0,5932.0,471283.485902,81468.0,5.00073
2012-02-20,4.52,8384550.0,171026.7235,0.0180716849315,12.1833333333,9.98878809696,3.9273343,5.39548218372,10712.0,6118.0,398966.315061,105324.0,5.1
2012-02-21,4.4354,8390950.0,229268.3812,0.0210746171875,16.15,8.75729367405,3.68499377,4.473828954,11125.0,6348.0,361327.068711,103033.0,5.0
2012-02-22,4.54,8398800.0,468206.7468,0.0207638598726,12.05,10.7413680221,3.3301254,5.00457888827,12333.0,7124.0,628104.852685,146255.0,4.9
2012-02-23,4.92481,8407200.0,801887.5904,0.0212871428571,12.4,11.4939479472,4.19034459,5.25163091486,13080.0,7881.0,810128.36467,125333.0,4.98421
2012-02-24,5.19778,8414450.0,454514.1538,0.0241175517241,9.81666666667,9.92037174013,4.33478143,5.23458227405,12673.0,7203.0,587906.679721,167523.0,4.98888
2012-02-25,5.07,8422800.0,423491.3288,0.0189804610778,8.98333333333,11.4255315904,4.26574148,6.42908014572,11532.0,6588.0,523252.137539,181916.0,4.77995
2012-02-26,5.00073,8430400.0,352403.8155,0.0170366052632,11.1166666667,10.3992862379,2.61240263,6.49727387797,10278.0,5851.0,330484.637243,89343.0,4.9
2012-02-27,5.1,8438300.0,153254.2758,0.0191431265823,9.26666666667,10.8097843789,4.78372398,6.22554440154,11131.0,6475.0,362452.758278,91803.0,5.04
2012-02-28,5.0,8445800.0,312673.0417,0.0204083266667,9.68333333333,10.2624535243,5.47527216,5.66244152709,11726.0,6627.0,386149.323537,117586.0,5.05
2012-02-29,4.9,8455100.0,139593.1286,0.0161983978495,7.28333333333,12.7254423701,3.15391449,6.67907692308,12087.0,6825.0,342453.111043,104815.0,5.07
2012-03-01,4.98421,8462900.0,227438.562,0.021509025641,7.88333333333,10.6729516652,6.63650636,5.79573115746,12079.0,6713.0,453115.723772,159214.0,5.0
2012-03-02,4.98888,8469550.0,618117.2837,0.0278850601504,11.95,9.89722287527,4.45115638,4.31341054054,13152.0,7696.0,731389.395867,233408.0,4.9499
2012-03-03,4.77995,8475500.0,191759.0263,0.0224172521008,9.85833333333,8.85540994103,3.04970302,4.99123703736,10220.0,5701.0,422063.143165,158572.0,4.94
2012-03-04,4.9,8482000.0,286278.72,0.0203162846154,8.18333333333,9.67397724651,3.95643698,5.29577862722,11319.0,6017.0,630240.967487,96622.0,4.99
2012-03-05,5.04,8488600.0,338423.794,0.0246849393939,9.16666666667,9.82280766568,4.57778698,4.9463753901,12425.0,6729.0,437601.315364,88589.0,4.95915
2012-03-06,5.05,8496000.0,230732.8961,0.0232791824324,8.9,11.0134510191,4.77293119,5.56981975272,11913.0,6713.0,360222.310629,116310.0,5.41
2012-03-07,5.07,8503450.0,236515.9128,0.0209478791946,11.3666666667,11.0878662287,4.97452409,5.74867356252,11591.0,6574.0,403618.032487,110238.0,5.4444
2012-03-08,5.0,8511250.0,288260.657,0.0197188782051,8.96666666667,11.6087726958,4.28583196,5.88093443858,12250.0,6635.0,413181.355809,97057.0,5.45
2012-03-09,4.9499,8519550.0,168213.7995,0.0176445963855,9.2,12.3529247917,3.56641541,6.34439945971,11826.0,6478.0,605187.450668,107066.0,5.4
2012-03-10,4.94,8528200.0,142787.712,0.020388,10.5416666667,12.8738312588,5.05300613,7.06238850347,10915.0,6054.0,534069.03332,102401.0,5.3998
2012-03-11,4.99,8534850.0,215330.3676,0.019347406015,12.1666666667,9.89722287527,3.07837341,6.41640316969,9925.0,5174.0,352413.026389,73297.0,5.37998
2012-03-12,4.95915,8543300.0,118507.9923,0.0160776035503,7.88333333333,12.5761704205,3.51928212,7.31838249825,10385.0,5728.0,523378.295222,108891.0,5.3099
2012-03-13,5.41,8550900.0,678712.2685,0.0213640263158,9.86666666667,11.3111118575,10.06316769,6.04997795738,12352.0,6805.0,668177.834788,135029.0,4.98
2012-03-14,5.4444,8557800.0,356080.913,0.0294702971014,10.55,10.2692989232,5.98762025,5.2978554115,12273.0,7096.0,460298.910177,118761.0,4.87
2012-03-15,5.45,8564250.0,235488.964,0.0259458604651,10.9333333333,9.59956203692,4.16277495,5.34807663068,12046.0,6577.0,624033.815496,156955.0,4.88
2012-03-16,5.4,8571400.0,182711.5472,0.0204562727273,9.0,10.6507281967,7.96536218,5.76316731285,11928.0,6706.0,492599.653839,138815.0,4.83
2012-03-17,5.3998,8580000.0,213953.4936,0.0194989127907,9.26666666667,12.8106660827,4.23269898,6.21703187475,13116.0,7473.0,506495.49689,89781.0,4.74896
2012-03-18,5.37998,8587800.0,136370.8818,0.0161562948718,8.38333333333,11.6189762146,3.01294827,7.30722087728,10606.0,5745.0,403515.814037,90067.0,4.68294
2012-03-19,5.3099,8595700.0,935434.8048,0.0191641139241,9.56666666667,11.7679374481,4.23856313,6.28379242402,11743.0,6679.0,358260.284539,115337.0,4.73793
2012-03-20,4.98,8603100.0,327707.371,0.0200339256757,9.15833333333,11.0231312805,4.28587033,5.583270745,11698.0,6604.0,496018.040399,122659.0,4.74
2012-03-21,4.87,8611200.0,232247.4349,0.0193119444444,8.45,12.0658599151,4.19889868,5.6542234957,12291.0,6980.0,547823.257873,146266.0,4.84592
2012-03-22,4.88,8619000.0,296753.9225,0.0194362884615,9.075,11.6189762146,3.31425094,5.63626998224,12360.0,6756.0,640130.221175,126082.0,4.86092
2012-03-23,4.83,8625500.0,265338.2977,0.0208532692308,10.6333333333,9.68248017882,3.85590401,4.99117908788,10829.0,6293.0,931256.274558,127626.0,4.83
2012-03-24,4.74896,8634100.0,186578.46,0.0165096395349,7.90833333333,12.8106660827,4.46816675,6.3241064603,11385.0,6461.0,893589.033587,103797.0,4.95
2012-03-25,4.68294,8642450.0,330945.12,0.0167944131737,8.54166666667,12.4382629989,13.87452827,6.26715109938,10821.0,6249.0,522493.174427,126527.0,4.929
2012-03-26,4.73793,8650050.0,335256.9824,0.0205342105263,8.66666666667,11.3210537475,7.26561565,5.57140725151,11226.0,6469.0,423096.02412,111346.0,5.08
2012-03-27,4.74,8657450.0,361236.6294,0.0194131418919,8.96666666667,11.0231312805,3.94960465,5.52950204853,11432.0,6346.0,600916.995287,136448.0,5.01
2012-03-28,4.84592,8665400.0,188224.6307,0.0212904025157,9.55,11.8424180649,4.67877081,5.40292229885,12371.0,7134.0,693995.094686,134818.0,4.97
2012-03-29,4.86092,8672350.0,206208.3232,0.0240403093525,9.25,11.2390412852,4.69239431,4.49147457879,12719.0,7526.0,1067404.02968,142839.0,4.94486
2012-03-30,4.83,8679850.0,213051.5253,0.0216587866667,8.3,12.1284618186,4.04466777,5.05217730694,12480.0,7174.0,1093096.4422,138699.0,4.96
2012-03-31,4.95,8688000.0,183152.012,0.0176040490798,8.06666666667,13.1795951762,4.66025176,6.42098313713,11040.0,6286.0,958244.847389,114701.0,4.98
2012-04-01,4.929,8695500.0,182041.759,0.0173411666667,8.74166666667,12.1284618186,4.34212197,6.58252642819,9586.0,5619.0,469525.437003,91777.0,4.8
2012-04-02,5.08,8701850.0,429855.972,0.0227043543307,11.4666666667,10.2687643397,4.14115894,5.30370029576,10766.0,6086.0,810177.588602,111515.0,4.8
2012-04-03,5.01,8708250.0,394194.22,0.0278548046875,10.0333333333,10.3496207519,4.62668219,4.25574214087,13073.0,7539.0,759655.140278,153329.0,4.9
2012-04-04,4.97,8715300.0,281521.1348,0.0236414822695,10.15,11.4007541095,3.95271361,4.68691135178,12774.0,7479.0,751035.767964,156515.0,4.8941
2012-04-05,4.94486,8721250.0,187559.848,0.0291460840336,10.275,9.62191304274,6.2116662,4.22123923749,11946.0,6977.0,1026300.8463,167750.0,4.98
2012-04-06,4.96,8727400.0,310307.6589,0.0289079430894,11.1166666667,9.94533869124,4.94414079,4.36054857143,12300.0,7000.0,602873.724792,180108.0,4.94464
2012-04-07,4.98,8734000.0,405389.376,0.0217000909091,9.75,10.6730464004,3.89581731,5.34508127438,11003.0,6152.0,407210.86552,108965.0,5.03
2012-04-08,4.8,8741300.0,211631.8866,0.0181957534247,8.70833333333,11.8050361701,3.8064745,5.783600066,10863.0,6061.0,879113.678077,85880.0,4.98389
2012-04-09,4.8,8748850.0,208459.545,0.0180346754967,8.66666666667,12.2093182307,3.83316764,5.99741935484,10799.0,6045.0,1580081.10346,258683.0,4.98
2012-04-10,4.9,8756000.0,297464.304,0.0260297622378,9.16666666667,11.5624669337,4.69114701,4.15585062241,13688.0,8435.0,1168453.42166,256832.0,5.02207
2012-04-11,4.8941,8763150.0,347943.4144,0.0236858951049,8.5,11.5624669337,6.53992391,4.67898191049,13265.0,7485.0,1113398.83357,139353.0,5.1782
2012-04-12,4.98,8770050.0,274478.949,0.0289568478261,10.2333333333,11.1581848731,6.96030524,4.03992482086,14415.0,8513.0,1625269.80808,255538.0,5.19
2012-04-13,4.94464,8776350.0,497447.2825,0.0276110555556,11.5333333333,9.88325160798,4.42240979,4.12915757849,12853.0,7549.0,944297.83763,194199.0,5.17
2012-04-14,5.03,8783000.0,340393.9084,0.0269770451128,9.63333333333,10.4323211418,5.88161612,4.21860743541,13306.0,7935.0,811725.621915,187669.0,5.48
2012-04-15,4.98389,8788850.0,170395.4424,0.0265533076923,11.325,9.17730506455,4.03081438,3.98956543963,12285.0,7313.0,1329795.84177,86481.0,5.3287
2012-04-16,4.98,8795500.0,206793.8317,0.0275343082707,10.05,10.4323211418,4.67124833,4.22341575325,13624.0,7846.0,1516544.52555,163626.0,5.21799
2012-04-17,5.02207,8802600.0,167777.577,0.0293771971831,9.21666666667,11.1382676852,7.52707743,4.27242656093,14357.0,8354.0,1161251.57938,218911.0,5.2
2012-04-18,5.1782,8808700.0,439710.5037,0.0340130491803,10.6083333333,9.56949758868,5.87363778,3.88126593002,13860.0,8145.0,1158712.00703,177576.0,5.16
2012-04-19,5.19,8816500.0,288111.6243,0.0245480897436,8.56666666667,12.2364067527,5.94767942,5.04897793843,13885.0,8023.0,739373.632372,200127.0,5.18
2012-04-20,5.17,8824250.0,581953.9968,0.024234883871,8.25,12.1579682479,6.07277319,5.00231037924,13626.0,8016.0,2411391.36344,222789.0,5.1372
2012-04-21,5.48,8831600.0,336827.7813,0.0282844353741,10.7,11.5304602093,6.263791,5.18801544402,14018.0,7770.0,1486036.53209,170294.0,5.1176
2012-04-22,5.3287,8839050.0,203585.4478,0.0205579194631,8.55,11.687337219,5.15564775,5.8696008422,11561.0,6768.0,1150690.44885,176558.0,5.0184
2012-04-23,5.21799,8846450.0,279236.4544,0.0220389932432,9.21666666667,11.6088987141,4.34820541,5.64411949744,12471.0,6845.0,774046.059837,117304.0,5.0
2012-04-24,5.2,8852600.0,414764.9616,0.0267520650407,10.45,9.6479360935,5.43974157,4.32805949966,12541.0,7395.0,800438.047361,155892.0,5.0
2012-04-25,5.16,8859500.0,200350.7712,0.0260437536232,9.88333333333,10.8245136659,5.27822828,4.599767622,13879.0,7746.0,748268.599237,152672.0,5.1789
2012-04-26,5.18,8867200.0,328437.135,0.0274059935065,18.1,12.0795297431,13.33086106,3.97822762123,14567.0,10043.0,2031001.03527,204850.0,5.184
2012-04-27,5.1372,8873500.0,146562.9009,0.0266830873016,10.4,9.88325160798,6.9636861,4.5846565525,12887.0,7066.0,1334928.65111,146063.0,5.15
2012-04-28,5.1176,8881300.0,473006.68,0.0214745897436,9.31666666667,11.6988142999,5.3321923,5.5685024397,12306.0,7173.0,1042504.46248,132702.0,5.1495
2012-04-29,5.0184,8889600.0,114752.7914,0.0206564096386,8.35,12.4487382935,5.79655728,5.17736795031,12863.0,8050.0,970611.948163,159552.0,5.099
2012-04-30,5.0,8898050.0,292243.8792,0.0236678579882,8.9,12.6737154916,4.96371671,4.66350397176,14525.0,9064.0,1191280.93881,114217.0,5.0947
2012-05-01,5.0,8907000.0,190801.28,0.0255369944134,11.6333333333,13.4236394852,6.49137637,4.44687189672,15610.0,10070.0,995623.201015,153169.0,5.1
2012-05-02,5.1789,8914700.0,531638.8818,0.0288341103896,12.15,11.5488295012,6.68304753,4.25782603222,14824.0,9373.0,1093624.15178,154490.0,5.09609
2012-05-03,5.184,8923000.0,204237.082,0.0332343855422,8.91666666667,12.4487382935,8.49677544,3.50636424326,17151.0,12283.0,1118696.16373,175809.0,5.125
2012-05-04,5.15,8930750.0,245994.4802,0.0417400709677,9.08333333333,11.6238219006,10.52965254,2.77991096272,17877.0,14376.0,1168190.54434,142735.0,5.03188
2012-05-05,5.1495,8938550.0,124846.5456,0.0381098333333,9.58333333333,11.6988142999,9.92443083,2.95897317881,16679.0,13590.0,1089067.70566,145974.0,5.0
2012-05-06,5.099,8947150.0,118350.792,0.0357023372093,9.81666666667,12.8986926897,8.47898308,3.5351314433,15598.0,12416.0,942031.341081,195711.0,4.99888
2012-05-07,5.0947,8955700.0,253896.4932,0.042567374269,9.55,12.8237002903,10.57768272,2.6782922066,19235.0,16283.0,1360550.69187,175687.0,5.036
2012-05-08,5.1,8965000.0,366358.1944,0.0406912204301,7.56666666667,13.9485862807,12.78385726,2.76497438286,19674.0,17176.0,4235212.54705,171910.0,5.09
2012-05-09,5.09609,8973200.0,223343.82,0.0523483841463,9.5,14.1299469054,14.96129097,2.2188859401,20332.0,18865.0,2567050.11122,223474.0,5.08998
2012-05-10,5.125,8980400.0,386403.1875,0.0412877083333,9.95833333333,12.4067826486,9.90617607,2.90388469701,17330.0,12723.0,1264003.50834,234320.0,5.1345
2012-05-11,5.03188,8986550.0,347139.456,0.0517739268293,15.1833333333,10.597460179,10.00517341,2.18345877712,17977.0,14196.0,1126846.0696,226329.0,5.13
2012-05-12,5.0,8993400.0,127468.8948,0.0697644014599,9.03333333333,11.8036751587,12.89572253,1.55565631376,21047.0,22055.0,3086157.90117,173582.0,5.14291
2012-05-13,4.99888,9000000.0,80335.332,0.0467434242424,9.83333333333,11.3728840946,10.1650517,2.34610883272,16837.0,14084.0,2235581.96629,142362.0,5.15
2012-05-14,5.036,9007150.0,288017.1546,0.0851692657343,12.6166666667,12.3206244358,28.27673306,1.29055365941,26853.0,28010.0,2062283.74756,140318.0,5.1475
2012-05-15,5.09,9013700.0,270779.6055,0.072403351145,12.2166666667,11.2867258817,19.59848847,1.60619733871,22051.0,20817.0,2979362.45579,225197.0,5.12
2012-05-16,5.08998,9019300.0,384172.2016,0.0817551696429,14.35,9.6497198378,13.98413588,1.45195191035,20909.0,19677.0,3967466.92949,187810.0,5.16
2012-05-17,5.1345,9025200.0,152339.6589,0.0603718728814,12.0333333333,10.1666691148,10.10983418,2.03766418211,17048.0,14892.0,3303219.4345,160678.0,5.2324
2012-05-18,5.13,9032400.0,292082.4731,0.0677074375,10.0333333333,12.4067826486,15.75663471,1.7011191286,20911.0,21758.0,2258449.06464,256286.0,5.15
2012-05-19,5.14291,9039700.0,136034.2711,0.11609309589,11.2833333333,12.5790990743,33.30233593,0.989010779136,28460.0,38132.0,1338498.23754,148747.0,5.149
2012-05-20,5.15,9046800.0,112191.33,0.100994267606,11.8166666667,12.2344662229,22.03784271,1.10052508401,25560.0,33328.0,1038377.36599,148100.0,5.148
2012-05-21,5.1475,9053400.0,227834.0883,0.0981084545455,11.3166666667,11.3728840946,18.00690588,1.1693322006,23727.0,29133.0,3722513.26465,212254.0,5.16
2012-05-22,5.12,9059250.0,252757.8027,0.095403017094,15.3,10.080510902,14.48193745,1.18562887494,22830.0,25323.0,4585990.25585,273824.0,5.15889
2012-05-23,5.16,9065300.0,301973.9648,0.0978398677686,16.5,10.4251437533,16.09408162,1.16862903226,23849.0,26784.0,2395544.21704,210483.0,5.1725
2012-05-24,5.2324,9072050.0,167159.1376,0.0850014074074,14.8,11.6313587331,20.59204355,1.36138923905,22814.0,26020.0,1187257.42542,152568.0,5.19
2012-05-25,5.15,9077850.0,149575.503,0.111374646552,14.6833333333,9.17476078111,19.10534085,1.03312476299,24436.0,29007.0,1416401.31565,161432.0,5.27
2012-05-26,5.149,9084600.0,118232.6069,0.0757234814815,12.9666666667,10.6775233228,16.87447099,1.45267842549,21295.0,23982.0,5219577.84161,143467.0,5.279
2012-05-27,5.148,9092800.0,110795.054,0.0610583963415,9.45,12.9712135181,15.29363421,1.90062558986,19795.0,22251.0,2082024.36431,133162.0,5.26466
2012-05-28,5.16,9099700.0,165277.7378,0.101638485507,11.25,10.9148016189,20.21974674,1.09780483306,24424.0,32526.0,2433082.74126,149480.0,5.2785
2012-05-29,5.15889,9106500.0,339889.092,0.103117860294,12.4166666667,10.7566160882,18.96538173,1.12879691977,26445.0,31160.0,3153174.67261,200435.0,5.5
2012-05-30,5.1725,9112500.0,230060.5956,0.0969963833333,15.3666666667,9.49113184253,16.86572549,1.20878530086,23184.0,25743.0,1873294.8659,198600.0,5.47
2012-05-31,5.19,9119800.0,230005.901,0.0638975616438,10.7166666667,11.5475437417,13.60278435,1.81158274068,21952.0,20951.0,4812129.30927,211059.0,5.529
2012-06-01,5.27,9127350.0,262718.3808,0.0750191721854,9.81666666667,11.9430075685,15.68116299,1.6132217861,23238.0,24713.0,3223156.24545,620177.0,5.66
2012-06-02,5.279,9135150.0,104793.7316,0.0519311410256,10.9333333333,12.3384713953,9.96264787,2.21990904685,18762.0,18570.0,2387134.35994,187427.0,5.69999
2012-06-03,5.26466,9143050.0,84420.9033,0.0728075316456,11.2166666667,12.496656926,15.02353311,1.56335949201,22565.0,26654.0,1609492.54685,113586.0,5.62
2012-06-04,5.2785,9150600.0,284111.9573,0.128801470199,14.775,11.9430075685,28.12443169,0.889215565534,32189.0,44984.0,3521172.50923,210401.0,5.54545
2012-06-05,5.5,9157400.0,487732.777,0.147368279412,16.35,10.7566160882,29.98382458,0.828798711329,34449.0,45318.0,5317556.45597,240143.0,5.7
2012-06-06,5.47,9165850.0,245541.2877,0.0483754674556,8.46666666667,13.3666773449,13.28754541,2.53311135431,20500.0,18275.0,2751676.41249,194682.0,5.96
2012-06-07,5.529,9172150.0,299044.0332,0.107108261905,17.575,9.96568843465,20.49586485,1.14317008539,26044.0,30567.0,4158245.01434,222169.0,5.95
2012-06-08,5.66,9179550.0,343225.9149,0.0799416689189,14.8166666667,11.7057292724,16.81802928,1.55611181137,23625.0,26974.0,6042248.698,245424.0,6.165
2012-06-09,5.69999,9187900.0,247825.2302,0.085606257485,10.2666666667,13.1429330106,22.52987299,1.51382534277,24654.0,31523.0,1867311.94207,230720.0,6.599
2012-06-10,5.62,9196400.0,174749.5932,0.0973006823529,10.8166666667,13.3790336036,24.41006786,1.21808584215,26535.0,39328.0,1644528.24524,151322.0,6.52999
2012-06-11,5.54545,9204100.0,258951.7161,0.0983253636364,11.4666666667,12.1198304409,20.67463329,1.21363214741,27456.0,35275.0,4066159.98486,176125.0,6.4668
2012-06-12,5.7,9211100.0,524411.0796,0.0726647357143,12.3,11.0180276735,12.59682379,1.92192729371,18916.0,20796.0,2787261.32418,204751.0,6.53294
2012-06-13,5.96,9219200.0,377371.332,0.137665876543,28.95,12.7494320222,35.1762952,0.931679477325,35054.0,52040.0,1760143.06731,264527.0,6.64999
2012-06-14,5.95,9226500.0,261781.8924,0.175275684932,47.7333333333,11.4902288595,35.89565212,0.765711353229,37395.0,56997.0,5229504.5329,180477.0,6.8
2012-06-15,6.165,9234450.0,445327.084,0.160001654088,20.1833333333,12.5133314292,35.61308945,0.857517811417,39031.0,57407.0,3656680.3494,202779.0,6.79962
2012-06-16,6.599,9242450.0,581911.3245,0.1393339625,23.7833333333,12.5920316269,30.02680517,1.0745639081,34580.0,49313.0,4351600.72403,269180.0,6.65062
2012-06-17,6.52999,9250600.0,340965.6456,0.105141092025,12.55,12.8281322199,24.4001962,1.32479866617,30521.0,40290.0,1159009.95277,160772.0,6.5915
2012-06-18,6.4668,9258450.0,321949.8594,0.110690656051,14.6833333333,12.3559310339,26.16138093,1.30502502818,31363.0,39028.0,2575358.10564,195271.0,6.44999
2012-06-19,6.53294,9267550.0,311415.3166,0.0958652307692,12.9333333333,14.3234359756,26.94018882,1.56449066968,30103.0,38108.0,2217216.37034,216607.0,6.4514
2012-06-20,6.64999,9274350.0,469733.814,0.118343705882,21.2916666667,11.67262013,21.58001528,1.35502858223,25912.0,33475.0,1737453.29481,255335.0,6.55555
2012-06-21,6.8,9280450.0,366720.644,0.100368368852,14.3666666667,10.4710268813,26.27883814,1.57189540017,22814.0,26501.0,1186755.33251,189732.0,6.66897
2012-06-22,6.79962,9287500.0,400394.3818,0.0865639078014,15.3666666667,12.1017605759,29.83422135,1.8839338544,23645.0,25550.0,1584455.89817,246541.0,6.662
2012-06-23,6.65062,9295600.0,163699.6392,0.0637574320988,10.6333333333,13.9041504489,15.19853598,2.49179469505,22670.0,21659.0,3282570.07673,158650.0,6.693
2012-06-24,6.5915,9302600.0,259613.4926,0.0714158642857,13.7166666667,12.0159324867,16.06404355,2.11361809872,21800.0,21880.0,2180761.31443,266424.0,6.694
2012-06-25,6.44999,9310250.0,451181.682,0.0763837647059,13.8833333333,13.1316976462,14.82897323,1.90235610391,25287.0,25985.0,1843260.41923,185586.0,6.75
2012-06-26,6.4514,9317650.0,364395.5502,0.0960080472973,17.4833333333,12.7025572003,19.65510869,1.47057905798,30371.0,32547.0,1782749.75341,299260.0,6.765
2012-06-27,6.55555,9325750.0,379526.0704,0.0821886604938,11.5166666667,13.9041504489,17.42605631,1.73689121785,29665.0,30636.0,1327378.71729,241559.0,6.55
2012-06-28,6.66897,9332500.0,322139.8864,0.0896963259259,14.1666666667,11.5867920408,16.85485099,1.65192205821,27355.0,27315.0,3571435.20578,231983.0,6.77
2012-06-29,6.662,9339500.0,254922.288,0.0671240928571,13.6166666667,12.0159324867,11.58999775,2.0908403241,25246.0,22339.0,2843499.26299,148066.0,6.73449
2012-06-30,6.693,9346600.0,183006.036,0.070268556338,14.0833333333,12.1875886651,14.1692415,2.01685877669,27258.0,23608.0,1659773.18224,143265.0,6.75
2012-07-01,6.694,9353500.0,167178.66,0.0596408985507,16.9916666667,11.8442763084,10.02531446,2.45595943506,23260.0,18834.0,1287322.11079,100010.0,6.87
2012-07-02,6.75,9361550.0,293475.5796,0.0619124720497,10.5166666667,13.8183223598,13.30033059,2.15357905983,30158.0,25272.0,1167866.96926,144843.0,6.896
2012-07-03,6.765,9368800.0,501729.5415,0.0679080896552,13.1833333333,12.4450729327,17.70742136,2.14247603068,26804.0,22946.0,1227878.76673,279930.0,7.239
2012-07-04,6.55,9376750.0,253308.25,0.0611610943396,13.3333333333,13.8433790741,12.04784878,2.37136686068,24790.0,21992.0,2384064.43623,229940.0,7.257
2012-07-05,6.77,9383600.0,334214.108,0.0721942262774,13.5666666667,11.9279429758,13.38649042,2.1076212293,22083.0,22045.0,1819963.93905,182314.0,7.32
2012-07-06,6.73449,9391250.0,316033.7349,0.0636975098039,11.65,13.320987411,12.41769967,2.34949742191,22262.0,21962.0,1621179.08254,196760.0,7.9
2012-07-07,6.75,9399750.0,285617.8416,0.0635570705882,12.2,14.8010971233,45.39267827,2.20746105859,26033.0,26129.0,4379832.14432,161200.0,7.68891
2012-07-08,6.87,9407450.0,142961.2776,0.0612823116883,11.15,13.4080526882,12.394001,2.44187860073,22403.0,21697.0,623122.949405,128522.0,7.64877
2012-07-09,6.896,9415700.0,505565.3988,0.0674311575758,11.6166666667,14.3657707373,15.91462354,2.2534076622,24678.0,25293.0,1893125.87659,186366.0,8.2899
2012-07-10,7.239,9423250.0,551389.2291,0.0967255430464,18.1666666667,13.1468568566,22.70876035,1.63906787872,30219.0,33442.0,2373200.40294,242268.0,9.49
2012-07-11,7.257,9430100.0,317281.321,0.0954950072993,13.65,11.9279429758,17.78720701,1.65204107409,27370.0,30165.0,1249365.53361,207269.0,9.39899
2012-07-12,7.32,9437650.0,511369.3312,0.0787510993377,15.7,13.1468568566,16.10499023,2.0904812592,27972.0,26493.0,1310703.542,241800.0,9.27491
2012-07-13,7.9,9445700.0,528896.7978,0.0654708944099,12.1166666667,14.0175096285,12.71610684,2.71702572416,24266.0,23441.0,2448766.94967,317339.0,9.23355
2012-07-14,7.68891,9453150.0,133457.0193,0.0775100805369,17.2666666667,12.9727263022,16.39495791,2.25854357556,24426.0,25417.0,2369172.75994,303924.0,9.7
2012-07-15,7.64877,9460600.0,219860.4305,0.0743114563758,15.1916666667,12.9727263022,16.82730601,2.20604638878,24339.0,25886.0,1672124.09871,147666.0,9.0
2012-07-16,8.2899,9468000.0,896217.2065,0.0932885472973,12.8833333333,12.885661025,21.32899927,2.01300179641,28370.0,30561.0,1695175.10559,200425.0,9.2
2012-07-17,9.49,9476850.0,1831884.7029,0.0870971412429,13.3,16.4218502561,20.25827138,2.42631943043,33380.0,34693.0,2666970.47688,411541.0,8.96
2012-07-18,9.39899,9484400.0,1042768.89,0.0929550331126,14.7,14.0096010659,25.25477096,2.31664169622,27537.0,30733.0,1740583.53574,293536.0,8.76998
2012-07-19,9.27491,9491550.0,489641.4516,0.103590118881,12.6833333333,13.2673705459,20.39232492,2.13988173569,28008.0,31077.0,1295478.21611,184476.0,8.9
